status,updated,from_status,reporter,when,days_in_from_status,who,to_status,assignee,key,description_length,summary_length,days_in_current_status,days_since_open,project,created,transition,resolutiondate,comment_count,priority,vote_count,issue_type,watch_count,resolution
Closed,2011-03-12T00:32:50.211+0000,Resolved,scott_carey,2011-03-12T00:32:50.211+0000,38.21342477,cutting,Closed,scott_carey,AVRO-716,357,60,2602.276786,84.9668603,AVRO,2010-12-17T01:20:33.481+0000,Resolved to Closed,2011-02-01T19:25:30.282+0000,20,Blocker,0,Task,0,Fixed
Open,2011-02-07T18:40:53.391+0000,NA,scott_carey,2010-12-17T01:17:30.004+0000,NA,scott_carey,Open,scott_carey,AVRO-715,211,86,2687.24577,NA,AVRO,2010-12-17T01:17:30.004+0000,Non-existent to Open,NA,4,Minor,0,Task,0,NA
Closed,2011-03-12T00:32:53.111+0000,NA,scott_carey,2010-12-17T01:14:07.014+0000,NA,scott_carey,Open,scott_carey,AVRO-714,271,29,2602.276753,NA,AVRO,2010-12-17T01:14:07.014+0000,Non-existent to Open,2011-01-28T05:30:56.071+0000,2,Major,0,Task,1,Fixed
Closed,2011-03-12T00:32:53.111+0000,Open,scott_carey,2011-01-28T05:30:56.071+0000,42.17834557,scott_carey,Resolved,scott_carey,AVRO-714,271,29,2602.276753,42.17834557,AVRO,2010-12-17T01:14:07.014+0000,Open to Resolved,2011-01-28T05:30:56.071+0000,2,Major,0,Task,1,Fixed
Closed,2011-03-12T00:32:53.111+0000,Resolved,scott_carey,2011-03-12T00:32:53.112+0000,42.79302131,cutting,Closed,scott_carey,AVRO-714,271,29,2602.276753,84.97136688,AVRO,2010-12-17T01:14:07.014+0000,Resolved to Closed,2011-01-28T05:30:56.071+0000,2,Major,0,Task,1,Fixed
Closed,2010-09-08T21:07:39.217+0000,NA,tlipcon,2010-01-23T00:13:15.295+0000,NA,tlipcon,Open,cutting,AVRO-372,257,40,2786.419276,NA,AVRO,2010-01-23T00:13:15.295+0000,Non-existent to Open,2010-06-18T19:19:46.368+0000,12,Major,1,Task,2,Fixed
Closed,2010-09-08T21:07:39.217+0000,Open,tlipcon,2010-06-17T01:05:27.737+0000,145.0362551,cutting,Patch Available,cutting,AVRO-372,257,40,2786.419276,145.0362551,AVRO,2010-01-23T00:13:15.295+0000,Open to Patch Available,2010-06-18T19:19:46.368+0000,12,Major,1,Task,2,Fixed
Closed,2010-09-08T21:07:39.217+0000,Patch Available,tlipcon,2010-06-18T19:19:46.368+0000,1.759937859,cutting,Resolved,cutting,AVRO-372,257,40,2786.419276,146.796193,AVRO,2010-01-23T00:13:15.295+0000,Patch Available to Resolved,2010-06-18T19:19:46.368+0000,12,Major,1,Task,2,Fixed
Closed,2010-09-08T21:07:39.217+0000,Resolved,tlipcon,2010-09-08T21:07:39.233+0000,82.07491742,cutting,Closed,cutting,AVRO-372,257,40,2786.419276,228.8711104,AVRO,2010-01-23T00:13:15.295+0000,Resolved to Closed,2010-06-18T19:19:46.368+0000,12,Major,1,Task,2,Fixed
Closed,2010-03-01T17:09:21.123+0000,NA,massie,2010-01-20T22:52:45.388+0000,NA,massie,Open,massie,AVRO-360,227,48,2977.584763,NA,AVRO,2010-01-20T22:52:45.388+0000,Non-existent to Open,2010-01-20T22:58:55.587+0000,1,Major,0,Task,1,Fixed
Closed,2010-03-01T17:09:21.123+0000,Open,massie,2010-01-20T22:58:55.587+0000,0.004284711,massie,Resolved,massie,AVRO-360,227,48,2977.584763,0.004284711,AVRO,2010-01-20T22:52:45.388+0000,Open to Resolved,2010-01-20T22:58:55.587+0000,1,Major,0,Task,1,Fixed
Closed,2010-03-01T17:09:21.123+0000,Resolved,massie,2010-03-01T17:09:21.124+0000,39.75724001,cutting,Closed,massie,AVRO-360,227,48,2977.584763,39.76152472,AVRO,2010-01-20T22:52:45.388+0000,Resolved to Closed,2010-01-20T22:58:55.587+0000,1,Major,0,Task,1,Fixed
Closed,2011-12-13T19:10:02.969+0000,NA,gkesavan,2009-11-04T19:53:42.868+0000,NA,gkesavan,Open,gkesavan,AVRO-181,788,55,2977.584921,NA,AVRO,2009-11-04T19:53:42.868+0000,Non-existent to Open,2010-01-14T01:33:09.579+0000,4,Major,0,Task,0,Fixed
Closed,2011-12-13T19:10:02.969+0000,Open,gkesavan,2010-01-14T01:33:09.579+0000,70.23572582,hammer,Resolved,gkesavan,AVRO-181,788,55,2977.584921,70.23572582,AVRO,2009-11-04T19:53:42.868+0000,Open to Resolved,2010-01-14T01:33:09.579+0000,4,Major,0,Task,0,Fixed
Closed,2011-12-13T19:10:02.969+0000,Resolved,gkesavan,2010-03-01T17:09:07.501+0000,46.64997595,cutting,Closed,gkesavan,AVRO-181,788,55,2977.584921,116.8857018,AVRO,2009-11-04T19:53:42.868+0000,Resolved to Closed,2010-01-14T01:33:09.579+0000,4,Major,0,Task,0,Fixed
Closed,2009-09-16T22:31:46.413+0000,NA,ehillenius,2009-08-19T04:15:42.614+0000,NA,ehillenius,Open,ehillenius,AVRO-102,66,43,3143.36086,NA,AVRO,2009-08-19T04:15:42.614+0000,Non-existent to Open,2009-08-21T22:44:48.417+0000,1,Trivial,0,Task,0,Fixed
Closed,2009-09-16T22:31:46.413+0000,Open,ehillenius,2009-08-19T04:16:48.402+0000,0.000761435,ehillenius,Patch Available,ehillenius,AVRO-102,66,43,3143.36086,0.000761435,AVRO,2009-08-19T04:15:42.614+0000,Open to Patch Available,2009-08-21T22:44:48.417+0000,1,Trivial,0,Task,0,Fixed
Closed,2009-09-16T22:31:46.413+0000,Patch Available,ehillenius,2009-08-21T22:44:48.417+0000,2.769444618,cutting,Resolved,ehillenius,AVRO-102,66,43,3143.36086,2.770206053,AVRO,2009-08-19T04:15:42.614+0000,Patch Available to Resolved,2009-08-21T22:44:48.417+0000,1,Trivial,0,Task,0,Fixed
Closed,2009-09-16T22:31:46.413+0000,Resolved,ehillenius,2009-09-16T22:31:46.423+0000,25.99094914,cutting,Closed,ehillenius,AVRO-102,66,43,3143.36086,28.7611552,AVRO,2009-08-19T04:15:42.614+0000,Resolved to Closed,2009-08-21T22:44:48.417+0000,1,Trivial,0,Task,0,Fixed
Closed,2011-12-13T19:10:02.374+0000,NA,massie,2009-07-03T20:19:37.577+0000,NA,massie,Open,cutting,AVRO-72,66,24,3207.348034,NA,AVRO,2009-07-03T20:19:37.577+0000,Non-existent to Open,2009-07-14T22:49:09.594+0000,1,Major,0,Task,1,Fixed
Closed,2011-12-13T19:10:02.374+0000,Open,massie,2009-07-14T22:49:09.594+0000,11.10384279,cutting,Resolved,cutting,AVRO-72,66,24,3207.348034,11.10384279,AVRO,2009-07-03T20:19:37.577+0000,Open to Resolved,2009-07-14T22:49:09.594+0000,1,Major,0,Task,1,Fixed
Closed,2011-12-13T19:10:02.374+0000,Resolved,massie,2009-07-14T22:50:14.581+0000,0.000752164,cutting,Closed,cutting,AVRO-72,66,24,3207.348034,11.10459495,AVRO,2009-07-03T20:19:37.577+0000,Resolved to Closed,2009-07-14T22:49:09.594+0000,1,Major,0,Task,1,Fixed
Closed,2009-07-14T22:50:13.806+0000,NA,thiru_mg,2009-06-06T04:13:03.651+0000,NA,thiru_mg,Open,thiru_mg,AVRO-48,99,87,3207.348043,NA,AVRO,2009-06-06T04:13:03.651+0000,Non-existent to Open,2009-06-08T21:54:31.105+0000,1,Minor,0,Task,0,Fixed
Closed,2009-07-14T22:50:13.806+0000,Open,thiru_mg,2009-06-06T04:15:31.913+0000,0.001715995,thiru_mg,Patch Available,thiru_mg,AVRO-48,99,87,3207.348043,0.001715995,AVRO,2009-06-06T04:13:03.651+0000,Open to Patch Available,2009-06-08T21:54:31.105+0000,1,Minor,0,Task,0,Fixed
Closed,2009-07-14T22:50:13.806+0000,Patch Available,thiru_mg,2009-06-08T21:54:31.105+0000,2.735407315,cutting,Resolved,thiru_mg,AVRO-48,99,87,3207.348043,2.73712331,AVRO,2009-06-06T04:13:03.651+0000,Patch Available to Resolved,2009-06-08T21:54:31.105+0000,1,Minor,0,Task,0,Fixed
Closed,2009-07-14T22:50:13.806+0000,Resolved,thiru_mg,2009-07-14T22:50:13.816+0000,36.03868878,cutting,Closed,thiru_mg,AVRO-48,99,87,3207.348043,38.77581209,AVRO,2009-06-06T04:13:03.651+0000,Resolved to Closed,2009-06-08T21:54:31.105+0000,1,Minor,0,Task,0,Fixed
Open,2009-09-25T22:31:39.294+0000,NA,cutting,2009-05-22T17:57:58.501+0000,NA,cutting,Open,cutting,AVRO-35,143,46,3260.550998,NA,AVRO,2009-05-22T17:57:58.501+0000,Non-existent to Open,NA,0,Major,0,Task,3,NA
Closed,2009-10-14T18:53:04.055+0000,NA,cutting,2009-04-27T20:02:26.990+0000,NA,cutting,Open,cutting,AVRO-24,556,19,3115.512739,NA,AVRO,2009-04-27T20:02:26.990+0000,Non-existent to Open,2009-09-30T21:32:28.433+0000,5,Major,0,Task,6,Fixed
Closed,2009-10-14T18:53:04.055+0000,Open,cutting,2009-09-30T21:32:28.433+0000,156.0625167,cutting,Resolved,cutting,AVRO-24,556,19,3115.512739,156.0625167,AVRO,2009-04-27T20:02:26.990+0000,Open to Resolved,2009-09-30T21:32:28.433+0000,5,Major,0,Task,6,Fixed
Closed,2009-10-14T18:53:04.055+0000,Resolved,cutting,2009-10-14T18:53:04.080+0000,13.88930147,cutting,Closed,cutting,AVRO-24,556,19,3115.512739,169.9518182,AVRO,2009-04-27T20:02:26.990+0000,Resolved to Closed,2009-09-30T21:32:28.433+0000,5,Major,0,Task,6,Fixed
